id_mgs	ERS1066673	ERS1066712	ERS1066719	ERS1066672	ERS1066739	ERS1066694	ERS1066693	ERS1066720	ERS1066674	ERS1066695	ERS1066675	ERS1066721	ERS1066722	ERS1066676	ERS1066696	ERS1066697	ERS1066723	ERS1066678	ERS1066699	ERS1066725	ERS1066677	ERS1066700	ERS1066679	ERS1066726	ERS1066680	ERS1066698	ERS1066727	ERS1066701	ERS1066724	ERS1066681	ERS1066682	ERS1066702	ERS1066703	ERS1066728	ERS1066729	ERS1066683	ERS1066704	ERS1066730	ERS1066685	ERS1066684	ERS1066706	ERS1066732	ERS1066686	ERS1066705	ERS1066707	ERS1066733	ERS1066687	ERS1066708	ERS1066731	ERS1066734	ERS1066691	ERS1066713	ERS1066740	ERS1066714	ERS1066735	ERS1066741	ERS1066742	ERS1066715	ERS1066716	ERS1066717	ERS1066743	ERS1066654	ERS1066657	ERS1066660	ERS1066663	ERS1066710	ERS1066737	ERS1066653	ERS1066656	ERS1066659	ERS1066662	ERS1066668	ERS1066665	ERS1066671	ERS1066666	ERS1066669	ERS1066692	ERS1066718	ERS1066634	ERS1066635	ERS1066636	ERS1066637	ERS1066688	ERS1066640	ERS1066638	ERS1066639	ERS1066709	ERS1066689	ERS1066736	ERS1066641	ERS1066642	ERS1066643	ERS1066645	ERS1066644	ERS1066646	ERS1066647	ERS1066648	ERS1066649	ERS1066650	ERS1066651	ERS1066652	ERS1066655	ERS1066658	ERS1066661	ERS1066664	ERS1066667	ERS1066670	ERS1066690	ERS1066711	ERS1066738
"msp_0438"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13636402680398e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89453616051177e-06	0	0	0	0	0	0	0	0	0	0	2.23823895240098e-09	0	0	0	0	0	0	0	1.77363407289415e-06	0	0	0	0	0	0	1.33605439952228e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0439"	0	0	0	0	0	0	0	1.46877891285855e-07	0	0	8.97498093852445e-08	8.89490458577084e-07	4.76556053079635e-06	0	0	0	0	0	0	2.82576471034786e-08	0	0	0	0	0	0	1.19289551675932e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95419978633417e-07	0	6.71635551619791e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.90260605893228e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90366378445114e-09	0	3.42801953872053e-09	0	0	0	0	0	0	0	7.75431496007564e-08	0	0	0	0	7.00107015694666e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0440"	0	0	0	0	0	0	5.28888373469915e-09	0	0	0	5.38803913178233e-08	2.49180172714803e-08	0	0	0	1.02979422648385e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59320561241084e-08	0	6.44830308141416e-07	0	0	0	1.6502724743759e-07	0	0	0	1.41312632888071e-08	6.09376578702974e-08	0	0	0	0	0	0	0	3.77246410772857e-08	0	0	3.03924617381039e-08	0	0	0	0	0	0	3.6648958274131e-08	0	0	1.13102936845487e-07	0	0	0	3.07735421824051e-08	0	0	0	0	0	1.48387969716118e-08	0	0	0	9.4182993660994e-08	0	0	0	0	0	8.8357538610807e-09	7.39634299861035e-09	0	0	0	0	0	0	5.37257672632458e-08	0	0	0	0	0	1.07363807685454e-08	0	0	0	4.37125026021445e-08	0	0	0	1.27975729753639e-08	0	0	0	0	0	1.01011112477279e-08
"msp_0441"	0	0	0	0	0	0	0	0	0	2.40375503183177e-07	0	0	0	0	0	0	0	0	0	1.19132527161391e-06	0	0	0	0	0	0	0	1.04020273869632e-09	0	4.46241827310191e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7910445300014e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.39637448509691e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0442"	2.71378497122791e-08	1.49380189838644e-07	8.89889763855183e-08	1.56536587576825e-06	6.90326073877589e-08	0	1.25160513629003e-08	1.39679795052202e-08	7.78108539862402e-08	2.48556957949893e-08	2.40341018660005e-08	8.48001081122055e-08	0	3.07922507523334e-08	3.16687650295007e-07	0	0	0	7.64553795915823e-08	1.36351084141986e-08	2.43815664288437e-07	0	0	0	1.46792319367249e-07	0	3.49818360549938e-09	0	1.73645590546302e-08	1.99260670846954e-08	0	0	2.04174387159684e-08	0	2.40412531844079e-08	5.97309870480026e-09	0	8.81889928659273e-09	4.2360983166869e-08	2.18454544836411e-08	1.80833105002758e-06	0	5.71143638676779e-09	5.23877829285514e-08	4.63025793894621e-09	0	1.94370403071583e-08	5.7665044426626e-09	5.34553145083132e-09	2.09127109385149e-07	1.47737653983847e-08	0	0	4.23600457981769e-09	7.93484995851096e-08	5.22321643682736e-08	1.91806869690153e-08	2.13462492749487e-08	4.02536174328299e-09	0	0	1.49616473490931e-08	6.38368947864526e-09	0	4.69001490416039e-08	1.76520575268323e-08	4.69887393426694e-08	0	0	0	1.65576984459665e-08	3.15298076172667e-08	0	0	9.45658854114255e-09	5.88474169055019e-08	0	0	8.23160045616084e-08	0	1.22197321149015e-08	4.53172720860367e-09	2.49838029997573e-08	0	3.04459883484096e-08	1.52125853064945e-08	5.95388028004749e-08	7.73524512242258e-09	1.09366706109148e-08	0	0	0	7.46667540048341e-09	0	0	2.57221869515947e-08	2.70076640593569e-07	0	8.07703491133307e-09	5.27346919266891e-09	1.52252816652885e-08	0	1.74382796654643e-08	3.29730635868135e-07	1.97261213447068e-08	0	1.46091552690317e-08	0	8.84254061549857e-07	2.3718467794838e-06
"msp_0443"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53191763128095e-09	0	0	0	0	0	0	0	0	0	0	3.52357983903821e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0444"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32940398744141e-06	1.8096476740383e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0445"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59423662880811e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4541015406544e-07	0	2.79447925004671e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0446c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3240820277384e-08	4.50245941504305e-09	0	0	1.08582780280982e-08	0	0	0	0	0	0	2.25259940111779e-08	0	0	2.25374713984061e-09	0	0	0	0	5.93562167176621e-09	6.94381267382492e-09	0	1.69050839715843e-09	3.24497084593003e-08	0	0	0	0	0	0	0	0	0	0	0	7.49845735276808e-09	0	0	0	0	0	0	3.32828647922213e-08	0	0	0	0	4.9227390064781e-08	0	0	4.08906272560997e-09	0	0	0	0	0	0	0	5.07533982451726e-09	3.44324453982292e-09	0	0	0	0	0	0	0	2.03605310286658e-08	0	0	0	0	0	0	2.26832752278629e-08	0	0	1.61613000256463e-08	3.79659806182073e-09	0	0	0	0	3.66157895296257e-09	0	4.57529369020801e-09	1.15743302777901e-08	0	0	0	0	0	0	0
"msp_0447"	0	0	0	0	0	1.08371968651676e-09	0	0	1.27406675635326e-07	0	0	0	0	0	0	0	0	0	3.09991976525e-07	3.01210386615924e-08	0	0	0	0	3.73642800637182e-08	0	0	0	0	4.86709810817585e-08	0	0	1.61432363358009e-09	0	0	0	0	0	0	6.91370429891862e-08	0	0	2.6898959607957e-08	8.37346175390024e-08	0	0	0	0	6.03640115568169e-08	2.86760416855813e-07	0	0	0	0	0	1.05929303258407e-06	0	0	2.20165689075834e-08	0	0	0	0	0	4.4465038666051e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35098432325005e-07	0	0	0	0	0	0	0
"msp_0448"	1.0962879093813e-08	0	0	6.10921389296243e-09	0	0	0	4.41146492261581e-08	0	1.55254654515958e-08	0	0	0	0	6.0440995659733e-08	0	0	0	1.21662016762342e-08	0	0	0	0	0	0	0	5.76819221930224e-09	5.35508024390339e-08	4.03139601409159e-09	0	0	0	9.02890334023728e-09	1.02778895010097e-08	0	4.73225933285948e-08	0	0	1.37991265952158e-07	0	1.61704913533437e-08	0	1.80874151495779e-09	1.68284868763123e-08	0	0	1.11095741609788e-08	4.09749275184605e-09	0	3.67678499150227e-09	0	0	0	0	5.43950420060933e-08	2.2832339950167e-08	0	0	0	0	0	1.04427105300185e-08	0	0	0	0	0	0	9.45591010434295e-08	0	2.19086120658836e-08	0	0	1.44664813706348e-08	0	2.56479721744997e-08	2.22126060832272e-08	0	0	0	0	0	0	1.15068838893899e-07	2.60848750335027e-09	2.02759730963333e-08	0	2.35239278285657e-08	8.35480838209522e-09	0	0	0	1.59095824335047e-07	0	0	0	1.27045025773205e-08	0	3.61499369280484e-08	0	0	0	3.73481244949097e-09	2.48459159334439e-08	1.86272888773333e-09	4.03056186728099e-08	5.60917872366597e-09	0	0	2.87144663996284e-07
"msp_0449"	1.11762545120634e-07	0	0	6.75952047726704e-08	0	0	1.13892660247879e-07	0	4.80489678169535e-09	3.8344172960868e-08	1.99047553873626e-07	0	1.41175380446273e-07	1.36603078057034e-07	0	0	0	0	2.03429601987444e-08	7.01366446322565e-09	1.16138100282948e-08	0	0	1.41617267611887e-08	0	0	0	0	4.33633475121632e-08	4.07764870763959e-09	0	4.35871140398359e-09	3.57670034231498e-09	3.67297768248842e-09	7.0703930421433e-08	4.7831879209191e-08	0	1.2103080454492e-08	0	0	6.95425254022522e-08	0	6.14482716856936e-08	2.05009623064089e-08	0	0	2.15731653055331e-08	2.0998231999898e-09	1.97935900971158e-08	3.21511835643688e-08	0	0	0	0	7.91888192164819e-08	1.49292487588953e-08	4.30967221405467e-08	1.29930451333633e-08	7.05079628186436e-08	0	0	0	0	0	1.21693788416299e-08	4.90491239036255e-08	1.50942087635128e-08	0	0	1.48060947190551e-08	1.79441241146981e-08	0	0	3.10078102457022e-09	0	7.97997382441424e-09	0	0	8.44189747992305e-09	0	0	0	5.82549179562217e-08	0	0	0	1.26757826010651e-08	0	9.41719678032157e-08	2.38853303942436e-08	0	0	0	0	0	1.15446281158138e-08	3.20917230123398e-08	0	9.85944148037006e-08	0	0	0	1.02478518308413e-08	1.67851037499777e-08	6.1748954829186e-09	0	2.3841387564635e-08	0	3.95521487749339e-08	0
"msp_0450"	5.0084390413209e-08	0	0	0	0	0	0	0	0	8.30903528764012e-08	0	7.89466046551968e-07	0	0	0	0	0	0	0	4.2510727816131e-08	2.55742345524759e-09	0	0	0	6.01492341712901e-07	0	0	0	0	4.26242007557923e-07	0	0	2.35546444597884e-09	0	1.07511167684331e-08	1.84895802705847e-07	0	0	0	1.37533904394252e-07	0	0	0	0	0	0	0	0	0	2.05099138493401e-07	0	0	0	1.47012742786241e-08	0	0	0	0	0	0	0	0	0	0	3.63167049357793e-07	0	1.90070790772265e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.59263170094931e-09	0	0	0	0	0	0	0	0	3.42517310867926e-09	0	0	0	0	1.84196580717169e-08	0	0	3.41839471802903e-08	2.5817129408761e-07	0	0	6.31452465153469e-07	0	0	0	0	0	0	0
"msp_0451"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.79886337513523e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07953931986788e-09	0	0	0	0	0	0	1.15293529894169e-07	2.26922728104464e-07	0	0	0	0	0	0	0	0	1.30448165952737e-08	0	0	0	5.89483811205192e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.55459884543814e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39708236340689e-06	0	0	0	0	0	2.44455638374139e-08	0
"msp_0452"	7.67947517215803e-10	4.79914746431048e-07	0	6.37896085483586e-08	0	2.16953926564942e-09	3.67515521780653e-07	0	1.23707097041432e-06	1.38942559834133e-09	9.69139473777109e-07	0	1.20362028554263e-09	5.62484335588988e-07	0	0	0	0	1.20303041596978e-06	8.41359295501025e-07	1.97885213861776e-06	8.41799954793752e-08	0	0	3.87540518065883e-06	0	0	1.25864835314164e-09	1.29422421402461e-07	4.2741254558159e-07	0	0	5.06145016550691e-07	1.58510336230888e-06	1.48083700672757e-07	0	0	0	0	1.67993499735264e-07	1.49642790877404e-06	0	0	0	5.22193748304848e-07	0	0	1.79127866639988e-07	1.52552428162352e-06	2.17056569766589e-06	0	0	0	7.61577659666075e-08	0	1.92917355314455e-06	0	0	9.30739733510809e-07	0	0	2.54015446040501e-07	1.07048096641197e-07	0	1.03690848238077e-06	3.07475879318778e-07	4.22886954028554e-07	0	0	0	5.93087536522631e-07	1.55275005365021e-06	3.23996298381676e-09	1.94414389249658e-09	0	0	6.96016739379369e-07	0	1.98852402966233e-07	0	1.26603285574644e-06	0	1.99610558510035e-09	0	0	6.7876940512982e-07	0	2.79598534095328e-09	4.76951907411056e-07	1.7021255789335e-07	1.98412721233967e-07	0	0	0	1.07102180083472e-07	5.0708105529721e-07	0	2.49107213320124e-08	2.10131727969199e-06	1.30560132249226e-07	0	1.59336290315733e-09	2.71786790852299e-08	0	6.39552741756552e-07	1.35234326971393e-09	1.38617738383019e-07	0	0	0
"msp_0453"	0	1.51656141385967e-09	0	8.62381086695731e-09	0	8.26970711537262e-10	5.70513302294078e-08	0	1.02326976401686e-05	5.77217809383797e-08	5.33089676575931e-08	8.35630993116492e-10	3.52197241937816e-09	8.88386302392843e-07	0	0	0	0	3.0205922829945e-06	3.55051593110461e-07	1.52144241928563e-07	0	0	0	1.23961968622884e-06	0	0	8.34283625418229e-10	0	6.91967672703014e-09	0	0	0	0	8.77284172850744e-08	0	0	0	0	7.50119438546604e-09	0	0	5.08612793923033e-07	0	0	0	0	0	5.77987295357527e-07	5.4279980646932e-09	0	0	0	6.42623762181257e-08	0	2.94538961179629e-09	0	0	3.71499414518878e-07	0	0	0	0	0	4.7503588639525e-07	0	0	0	0	0	0	0	0	0	2.38832981433461e-07	0	7.34838463421666e-07	0	1.72257032323258e-09	0	3.25934265121916e-09	0	0	0	0	0	4.68434974041662e-09	0	0	0	0	0	0	0	0	1.59539629965115e-09	4.59243526351299e-07	0	0	0	2.44681766092377e-07	0	0	1.2549358382485e-06	0	0	0	0	0	0
"msp_0454"	0	0	0	0	0	0	0	8.34289811557684e-09	0	1.97126439588081e-07	8.46841174410394e-08	0	0	1.98908919499081e-08	0	1.59359974338164e-08	0	0	5.78491022442008e-09	0	3.63611669207829e-09	0	0	0	0	0	0	0	0	2.74991625558226e-07	0	9.11779010193919e-07	8.2708165032128e-09	0	9.62502387910656e-09	3.45161313166476e-09	0	0	4.19799274990224e-08	0	3.97376325435531e-09	0	0	0	0	0	9.57344231060523e-08	0	0	6.04863208173658e-09	0	0	2.05201979464708e-07	2.55306750037086e-07	0	0	0	0	0	1.00338177645315e-07	1.04407129590264e-08	0	0	0	0	9.61061104422148e-08	0	0	0	0	1.59463322115129e-07	1.53968776046709e-08	0	0	0	0	0	1.65112004499481e-08	0	0	1.33019483773672e-08	0	0	6.45565416869546e-08	4.5140328295017e-08	8.02091706774907e-09	0	0	1.45443152360813e-07	1.79049206112488e-08	0	0	0	0	0	0	0	0	0	0	2.28723523406823e-08	1.07440144620521e-08	0	0	2.87237568328108e-09	0	0	0	0	0
"msp_0455"	0	0	0	0	0	0	0	0	0	0	0	0	2.31624677647379e-07	0	0	0	0	1.97083453029493e-06	0	0	4.78188658862996e-08	0	0	0	0	0	1.3120642098663e-09	0	4.42559383679305e-08	0	0	0	0	0	0	0	0	0	0	1.72019332948877e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00553932437789e-09	0	0	0	0	0	1.50455582224828e-09	0	0	0	0	1.8697532804443e-07	0	0	0	0	0	1.73987118763541e-09	0	0	0	0	0	0	0	8.91632463025517e-09	0	1.7352667676253e-06	0	0	0	0	6.93086056514622e-09	0	0	0	0	2.81573945813869e-09	0	0	0	8.79876029414713e-09	0	0	0	0	0	0	4.35296815070325e-07	0	0	2.11348405232583e-08	0	0	0
"msp_0456"	0	0	0	8.41459865225366e-07	0	1.63651121358521e-09	1.17013763378381e-07	0	5.02695677733814e-07	1.41498851818089e-07	2.07406511925055e-07	2.56509840858345e-09	6.01864471048333e-09	0	0	0	0	0	1.017732019554e-07	9.47432660272104e-08	0	1.64102316794869e-07	0	0	4.7118763418693e-06	0	0	0	7.97468574475061e-08	7.74649513917797e-08	0	5.67308882856972e-07	1.45964861704006e-06	3.0891476000991e-07	3.29524585907754e-07	4.10964228408982e-07	0	3.98531539417748e-08	0	2.70367772522526e-07	8.0385533521234e-08	0	0	0	0	0	0	9.39291643497733e-08	2.49910485619881e-07	1.60910062120212e-07	1.61691975642526e-09	0	0	1.28738816137079e-07	0	3.17765560529829e-09	0	2.6367930552132e-08	1.19813643688999e-07	0	3.95471428942176e-06	2.71093485392965e-07	0	0	2.00569289635702e-07	1.37326045911475e-07	1.05870608778768e-07	0	0	0	0	2.09013785944643e-07	0	2.84442387069829e-09	1.0706105475815e-09	0	0	0	1.08453577218359e-06	0	2.06753016168561e-06	0	3.6966783306745e-07	0	2.12991350998567e-08	1.82439741916711e-07	0	3.71204269595234e-09	1.54370028373695e-06	2.78511789356012e-07	0	0	0	0	1.95059239304403e-07	3.62889320164606e-07	4.85607332353946e-08	2.00950714314309e-08	0	4.14223019819127e-07	1.8547746987919e-07	0	1.27688386419965e-07	2.85695882829018e-09	0	0	1.15341633840317e-07	0	0	0
"msp_0457"	0	0	0	2.55832328737101e-09	0	2.68910851706507e-09	5.73102715181116e-07	0	2.16135535283282e-06	2.99105030978596e-06	6.19845407754193e-07	1.70913771078945e-07	1.63753959092023e-06	0	0	3.24051472223547e-07	0	0	1.10358515703607e-07	6.6495327990305e-07	1.34999559443519e-06	0	0	6.96789627397501e-07	5.61567526800961e-06	1.85252584709832e-09	0	1.98981305615032e-09	1.68502866026972e-07	5.08602922068339e-07	1.87898794457061e-09	2.30464976915558e-06	1.81833776147793e-06	0	1.51906513867161e-07	4.38895761917726e-07	0	0	0	4.00453576057224e-07	2.71794252999701e-07	0	0	1.19309699144979e-06	1.63182797519339e-07	0	7.09492162056935e-08	1.02217553481732e-07	5.30196739440595e-07	9.23498415128067e-07	1.36060956111564e-09	0	0	7.23188283202065e-07	2.12714912910255e-07	6.00142463938737e-06	0	2.79159408677102e-07	1.43742941123916e-06	0	0	4.79856809804848e-07	1.52767533358614e-08	1.70261548365463e-09	1.14276368014985e-06	1.41665320813494e-06	2.64088344297573e-09	0	0	0	7.27231787696021e-07	2.11123205875679e-07	0	0	2.97700699269062e-09	1.34995194208731e-07	0	0	3.31257564212296e-07	0	5.20458840431157e-06	0	0	3.91553508853046e-09	1.60523276065206e-07	2.47812734219351e-06	6.26670536698374e-09	4.86162647956026e-09	2.68235114934295e-09	3.27867465280258e-06	3.1008339045379e-07	0	0	0	0	4.90117194137709e-07	1.72298074765864e-07	3.07096692214588e-08	0	7.83554195357606e-07	0	0	0	0	0	0	2.42470681025014e-07	0	0	0
"msp_0458"	0	0	0	0	0	0	4.72993011132704e-07	0	0	0	0	0	0	0	0	0	0	0	4.97630766767338e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97091962833298e-08	0	0	0	0	0	0	1.33783185580331e-08	2.04194918910833e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08010582720251e-06	0	0	0	0	1.30250136991239e-08	1.08776419000766e-06	0	0	0	0	0	0	0	0	0	0	0	1.66211220473714e-06	0	0	0	0	0	0	0
"msp_0459"	0	0	0	0	0	0	0	0	0	2.13242103965138e-06	0	0	0	0	0	0	0	0	0	1.093415663238e-07	0	0	0	0	1.71615094530572e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.20405510464912e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.78355541850056e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.47508530673278e-09	0	0	6.90153377597048e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0460"	0	0	0	0	0	0	0	0	0	0	0	7.6105036109141e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.86002495534975e-06	0	0	0	0	0	0	2.52620813977993e-08	0	0	4.32366359450024e-08	0	0	0	0	0	0	1.84525787038033e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18664573379978e-05	7.94967910753854e-09	0	0	0	0	0	0	0	0	0	0	1.16520439437632e-06	0	0	0	0	7.82725007551011e-07	0	3.68247591159659e-09	0	0	8.5431017798609e-09	0	0	0	7.817349504951e-08
"msp_0461"	0	4.38803939411379e-08	0	4.56411061152435e-09	0	0	0	0	1.21529736856768e-06	2.49741297240228e-09	0	0	0	0	0	0	0	0	1.05110794124976e-07	8.85495704155262e-07	9.05229001645905e-08	0	0	0	9.36234255810903e-08	0	0	0	0	0	0	0	0	0	4.89771829135931e-08	1.41537277003561e-07	0	0	0	1.96100360461915e-07	0	0	0	0	0	0	0	0	6.95713477779141e-08	1.62635953030465e-08	0	0	0	0	0	3.45701603055921e-07	0	0	2.04040667661181e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.18070104047315e-08	0	0	0	0	0	2.07206620314389e-08	0	0	0	0	0	0	0	0	0	0	1.01478935454509e-06	0	0	0	0	0	0	0	9.43100974279518e-08	0	0	0	0	0	0
"msp_0462"	0	0	0	0	0	0	5.16790987234391e-09	0	0	0	0	1.77368840472638e-09	1.40321450273071e-08	0	3.60875168228483e-08	0	0	0	0	0	0	0	0	2.12116113867265e-08	0	0	0	0	0	1.98011974654766e-07	0	1.10746925734621e-06	6.68646199154675e-07	0	0	0	0	0	0	0	2.00735700661158e-09	0	0	3.54516848315149e-08	0	0	0	2.28676010418627e-08	0	1.79100022879819e-08	0	0	0	0	0	0	0	1.34947944033461e-08	0	0	4.93372712590595e-09	0	0	0	0	0	0	0	2.74655826105842e-08	0	0	1.44726917507773e-08	0	0	1.21681173020671e-07	0	0	0	0	0	0	1.34269900194567e-08	3.55013639371088e-08	0	0	0	0	0	1.21662556159313e-07	0	0	2.43936816439033e-09	8.07823093108734e-08	0	0	0	0	0	5.02164231845043e-09	0	0	0	0	0	4.06673141262024e-09	0	0	0	0	0
"msp_0463"	4.83746963358688e-07	4.87471650976396e-07	1.08069125694501e-06	0	2.34968414756313e-06	0	0	0	2.24014472068979e-08	4.2697623522923e-08	7.73520526464801e-08	0	3.50318395933179e-09	8.04324256701357e-07	0	7.45226216735968e-10	0	0	5.77221208834647e-09	2.39113577603931e-07	1.72525437093621e-07	0	0	0	0	0	0	0	3.04299067788316e-07	3.61775295514168e-07	0	0	0	2.76332828253015e-07	1.70994404134324e-07	0	0	0	0	6.55335516454196e-08	0	0	0	2.65367759092956e-07	0	0	2.76923427892118e-07	8.11135801941941e-07	0	3.94560983173413e-07	0	0	0	7.09465193657682e-08	0	1.41374376095453e-07	0	0	0	0	0	1.66309708906446e-08	0	0	4.64603066656367e-08	1.63538435843138e-08	0	0	0	0	0	0	0	0	0	0	1.29067814252544e-08	0	0	0	2.93608883264074e-07	1.69047984932801e-06	0	3.0241491848651e-07	0	3.50605639915048e-07	0	0	7.72349435063832e-07	0	0	0	0	0	0	9.73353114790592e-08	3.83092798681273e-09	0	0	0	0	0	1.22631960131572e-07	0	0	0	5.25410827622165e-07	2.08971793360627e-08	0	0
"msp_0464"	0	0	5.02962301478323e-07	0	5.30398989517334e-07	0	0	0	5.47477090977096e-09	3.70262605453523e-08	0	0	0	6.28540236304734e-08	0	4.62781769554515e-09	0	0	0	0	0	1.67775336742769e-07	0	0	1.37771349732807e-08	0	0	0	0	0	0	0	0	0	8.0489738110476e-08	0	0	0	0	4.07478793844694e-09	0	0	0	0	0	0	0	0	0	3.17477072972231e-08	0	0	0	0	8.20991754253485e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.91919914753186e-09	0	0	0	1.86145533845101e-07	1.67001924015923e-08	0	0	0	0	0	0	0	0	0	1.88231480868687e-07	0	0	6.58323574650367e-08	0	4.20856266551726e-08	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0465"	0	0	0	0	0	0	2.69382179165825e-09	0	0	0	0	0	0	0	0	0	0	0	1.75292580466577e-07	2.31781100611722e-06	0	0	0	0	0	0	0	2.19434325315584e-09	0	5.86340167839623e-08	0	0	9.15201003652888e-09	0	0	0	0	0	0	0	0	0	0	1.64411478041365e-06	0	0	0	0	0	0	0	0	0	0	0	3.87654499609619e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44199676890603e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59572306537334e-07	0	0	2.6581688251599e-09	0	0	1.02627643943947e-07	0	0	0	0	0	0	0
"msp_0466"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.70913829183169e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.83291671864671e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07716934293247e-07	0	0	0	0	0	0	0	0	0	0
