species_name	ERS4277485	ERS4277416	ERS4277461	ERS4277352	ERS4277325	ERS4277358	ERS4277459	ERS4277453	ERS4277424	ERS4277283	ERS4277317	ERS4277360	ERS4277289	ERS4277267	ERS4277384	ERS4277405	ERS4277472	ERS4277496	ERS4277502	ERS4277478	ERS4277341	ERS4277336	ERS4277440	ERS4277437	ERS4277274	ERS4277397	ERS4277379	ERS4277290	ERS4277304	ERS4277373	ERS4277309	ERS4277390	ERS4277273	ERS4277374	ERS4277303	ERS4277297	ERS4277279	ERS4277430	ERS4277447	ERS4277331	ERS4277346	ERS4277475	ERS4277402	ERS4277408	ERS4277505	ERS4277491	ERS4277389	ERS4277367	ERS4277310	ERS4277284	ERS4277383	ERS4277260	ERS4277429	ERS4277423	ERS4277454	ERS4277322	ERS4277355	ERS4277328	ERS4277482	ERS4277488	ERS4277466	ERS4277326	ERS4277351	ERS4277462	ERS4277415	ERS4277468	ERS4277486	ERS4277369	ERS4277387	ERS4277264	ERS4277363	ERS4277280	ERS4277314	ERS4277427	ERS4277450	ERS4277335	ERS4277342	ERS4277348	ERS4277495	ERS4277501	ERS4277471	ERS4277406	ERS4277370	ERS4277293	ERS4277307	ERS4277394	ERS4277277	ERS4277299	ERS4277449	ERS4277434	ERS4277443	ERS4277439	ERS4277444	ERS4277433	ERS4277300	ERS4277294	ERS4277377	ERS4277399	ERS4277270	ERS4277393	ERS4277492	ERS4277401	ERS4277476	ERS4277498	ERS4277345	ERS4277332	ERS4277338	ERS4277457	ERS4277420	ERS4277263	ERS4277380	ERS4277319	ERS4277269	ERS4277313	ERS4277287	ERS4277364	ERS4277412	ERS4277465	ERS4277481	ERS4277418	ERS4277356	ERS4277321	ERS4277261	ERS4277382	ERS4277388	ERS4277311	ERS4277285	ERS4277366	ERS4277455	ERS4277428	ERS4277329	ERS4277259	ERS4277354	ERS4277323	ERS4277489	ERS4277410	ERS4277467	ERS4277483	ERS4277302	ERS4277296	ERS4277375	ERS4277278	ERS4277308	ERS4277272	ERS4277391	ERS4277446	ERS4277431	ERS4277347	ERS4277330	ERS4277409	ERS4277504	ERS4277490	ERS4277403	ERS4277474	ERS4277497	ERS4277503	ERS4277479	ERS4277473	ERS4277404	ERS4277337	ERS4277340	ERS4277436	ERS4277441	ERS4277372	ERS4277291	ERS4277305	ERS4277396	ERS4277275	ERS4277378	ERS4277460	ERS4277417	ERS4277484	ERS4277359	ERS4277324	ERS4277353	ERS4277425	ERS4277458	ERS4277288	ERS4277385	ERS4277266	ERS4277361	ERS4277282	ERS4277316	ERS4277421	ERS4277456	ERS4277268	ERS4277365	ERS4277312	ERS4277286	ERS4277381	ERS4277262	ERS4277318	ERS4277480	ERS4277419	ERS4277464	ERS4277413	ERS4277320	ERS4277357	ERS4277432	ERS4277445	ERS4277438	ERS4277392	ERS4277271	ERS4277376	ERS4277301	ERS4277295	ERS4277398	ERS4277477	ERS4277400	ERS4277499	ERS4277493	ERS4277339	ERS4277333	ERS4277344	ERS4277349	ERS4277343	ERS4277334	ERS4277407	ERS4277470	ERS4277494	ERS4277500	ERS4277276	ERS4277395	ERS4277298	ERS4277292	ERS4277306	ERS4277371	ERS4277442	ERS4277435	ERS4277448	ERS4277350	ERS4277327	ERS4277469	ERS4277487	ERS4277414	ERS4277463	ERS4277281	ERS4277315	ERS4277362	ERS4277368	ERS4277265	ERS4277386	ERS4277451	ERS4277426
msp_0783	0	0.478477009451051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0157724276346204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028897212274653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.356287383873764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.403725332744679	0	0	0	0	0	0	1.85316374479487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0404852758318228	0	0	0	0	0	0	0.0868895951478932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0952118544060703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0792	0	0	0	0	0	0	0	0	0.00770850889722209	0	0	0.0102631593440588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159155834153087	0.00640837115841138	0	0	0	0	0	0	0	0	0.00358305869749487	0	0	0	0	0.0591238265482169	0	0	0	0.0185749779798631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00628367013660407	0	0	0	0	0	0	0	0	0	0	0	0.0118925714013531	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0334696460905265	0.0137500701831948	0	0	0	0	0	0	0	0	0	0.00836321615942123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00476477370701993	0	0	0	0	0.00578708159765901	0	3.69345613441158	0.0149646305513828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0329029243136854	0	0	0	0	0	0	0	0.00901665239934252	0.00816039780809939	0.00620855418941675	0	0	0	0	0.00501467886178981	0	0.0122636390504117	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00589508304661623	0	0	0	0	0.0504693529475266	0	0.019223432810554	0.0413959339857266	0	0	0	0	0	0.0118364500360369	0.0223190831203024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00496698566575303	0	0	0	0	0	0.0296440038823321	0	0	0	0	0	0	0
msp_0793	0	0	0	0	0.0836239864858151	0.121393905637466	0	0	0	0.0446588660493819	0	0	0.205090230750602	0	0	0	0	0	0	0.0522354395412493	0	0	1.12712310881053	0	0	0	0	0	0	0.0778284554960321	0	0	0	0	0	0	0	0	0.00746708676670856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00528036330442959	0	0	0	0.132678891517959	0	0.0210699852383442	0	0	0	0	0	0	0	0	0.0746731191856711	0	0	0	0	0	0	0	0	0	0	0.395624425977218	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30199387366257	0.00485803636837664	0	0.0443828771526608	0	0	0.0123663563863901	0	0	0	0	0.0219870621242912	0	0	0	0.00399844939755939	0	0	0	0	0	0.00531151901821684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231573344292095	0	0.266900164687213	0	0	0	0	0.0376931594548774	0	0	0	0	0	0.0430922078873129	0	0.00562328305402045	0	0.00680905798161327	0	0	0	0.0321377072501587	0	0.0600424005365855	0	0.468130878441148	0	0	0	0.0528596774312942	0	0	0.0184016459198512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105951206071937	0	0.0150989734280727	0	0	0	0	0	0	0	0.275811762864679	0	0	0	0	0.380992230771233	0	0	0.172352855531283	0.501664700811039	0.0451210736841698	0	0	0	0.0491674707942417	0	0.0495411744763862	0	0	0.231369092531551	0	0	0	0	0	0	0	0	0	0	0	0
msp_0794	0	0.274819261117214	0.270331793245835	0	0	0	0	0	0	0.0732263557039293	0	0	0	0	0.43892456014255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.369988635577173	0	0.0607912035093671	0	1.20843127881878	0	0.0634077095196277	0.055449728402088	0.0811556435711613	0	0	0	0	0.273827636726848	0	0.123298496146352	0	0	0	0	0.228853815594616	0	0	0	0	0	0.0132129083168642	0	0	0	0.0592440353816428	0.275663661384298	0	0	0	2.08968209828772	0	0.157583694679548	0	0	0	0	0	0	0	0	0	0.058697660015485	0	0	0	0	0	0.0578460823109948	0	0.0365160226271885	0	0.121671353867089	0	0	0.196169271243398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.930426921839702	0.0179634307823602	0	0.0176301052314734	0	0.0761587232280339	0	0	0	0.0225090240127811	0.0246111412419497	0	0	0.395515652267453	0	0	0	0	0	0	0	0	0	0	0	0.541993693282928	0	0.190596975431579	0	0	0	0.0838645553924918	0	0.105449289561543	0.0559982614995699	0.113408007623492	0	0	0.122804409878102	0.226907046634652	0.0576602718777081	0	0	0	0	0	0	0	0.318101121982345	0.0766125379802025	0.0180403613464921	0	0	0	0	0	0.225466940433054	0	0	0	0	0	0	0.0508374212185959	0	0	0	0	0	0	0	0.0293546620427649	0	0.447789663127467	0.0952521282102849	0.171674334381313	0.0519256308189619	0.136124396715585	0	0	0	0.0735544574852505	0.0543456663419788	0	0.098037625494594	0	0	0	0	0.0920925414034095	0	0	0	0	0	0	0	0	0	0.0216115075466291	0	0.135798972856782	0.0546714415366961	0	0.289102798587585	0	0	0	0	0	0	0.257693858362852	0	0	0.616996012627231	0	0	0	0.300368350058324	0	0	0	0	0	0	0	0	0	0	0.0553722659752857	0.0688768695275279	0	0	0	0	0	0	0.0321402041037506	0
msp_0795	0	0	0	0.953469854531745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.445147994882333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107727029652588	0	0	0	0	0.0120686254150191	0.796876274797471	0	0.332971516342524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14369922272858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0759800793652591	0	0	0	0	0	0	0	0	0	0.0846473771238831	0.309079498257163	0.0307486183646445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46463404209473	0	0	0	0	1.25107296602289	0	0	0	0	0	0	0	0.0217319393459021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0674344144507927	0	0	0	0	0	0	0	0	0.542373771536539	0	0
msp_0796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13861904316698	0	0	0.00867793777188848	0.0713844361568687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49052112541586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00846413665303393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00701748238020521	0	0	0	0	0	0	0	0	0	0	0	0	0.173045628702683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01710594834825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0798	0	8.84555350590988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19703842415125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244601723265052	0	0	0.300071860264571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.275347935284038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.846719459362427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12688226718088	0	0	0	0	0	0	1.55156271888512	0	0.520962439545535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0800	0.335254392183533	0.322334147611511	0.302259433586413	0	0	0	0	0	0	0.0511814050744296	0.34127776757752	0.0607246320646223	0	0	0.285459655553576	0	0.638255374552544	0	0	0	0.87478059840551	0	0	0.199184327513523	0.796642639500019	0	0	0.343132568688049	0	0.115036634710737	0	0	0.334752598532831	0	0.0247596095915207	0	0	0	0.00809735348373105	0	0.396636272240193	0	1.15297929549275	0	0	0	0.633800395378318	0	0	0	0	0	0	0.0837057180212137	0	0	0.0953234546728408	0	0.113470305464353	0	0	0	0	0	0	0.114588792090575	0	0.326683771132767	0	0.223526271730208	1.61589047183144	0	0	0	0	0.695118551895805	0	0	0.186209022422255	0	0	0	0	0	0.325352237268729	0.0706214557902242	0	0.0690850142873639	0	0	0	0	0	0	0.354079471233532	0	0	0.181729853745116	0	0	0.268169865663877	0.138180517424578	0	0	0	0.120523244625188	0	0	0	0	0.0231674032690238	0.258847755430892	0	0	0.0968450804947483	0	0.106111699066061	0.137790853674993	0.057347942944858	0	0.647842893587677	0	0.0978064539754808	0.109937398415329	0	0	0	0	0.341955802265195	0.215955093654218	0	0.161331724408869	0	0	0	0	0.106702475106732	0	0.0697429297508893	0.0342872244760696	0	0.0545861810110197	0	0	0	0.0120886447281081	0	0	0.723766810850222	0.527500291584404	0	0	0	0	0.0529072772865496	0	0	0	0	0	0	0	0	0.270315312642273	0.142043895842622	0	0	0	0.0168664557912675	0	0.274375787270885	0.0877878725933665	0	0	0	0.229929061929945	0	0	0.0864074008862083	0	0	0.0071776816213249	0.118892089605274	0	0.443001033175089	0	0.0278750035632353	0.0470115062896578	0	0.0345175850546862	0.805566228323399	0	0	0	0.0344011488817334	0	0.332059798779174	0	0	0.292748744883157	1.13598544112471	0	0	0	0	0	0.0129759199635479	0.0200553126652971	0	0.239951290505704	0	0	0	0.512886233206646	0	0.0784624850317188	0.422375039376297	0	0	0	0.613705576574376	0	0	0	0	0	0	0.0901433185774987	0	0	0	0.242121780008213	0	0	0.0772512969886929	0.0553535006797411	0.375569856947148	0	0	0	0	0	0.142796078045727	0.353933930527885
msp_0802	0	0.255336632695089	0	0	4.59173272693842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21565541565045	0	0	0	0	0	0	0	0	0	0	0	0	0.37047524453811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426733847943443	0	0	0	0	0	3.70976708704094	0	0	0	0	0	1.02363520798118	0.963696293644306	0	0	0	0	0	0	0.209016073269589	0	0	0	0.230524317029358	0	0	0	0	0	0.340026285447932	0.473803339363307	0	0	0	0	4.77466101876264	0	0	0	0	0	1.57388426566386	0	0	0	1.20103509066137	0	0	0	0	0	0	0.0155612915945813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.506257845351062	0	0	0.300643717137812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.724507075450245	0	0.00550517044729841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.79484760505433	0	0	0	0	18.2953691995071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33920615183086	0	0	0	0	0	0	0.314538157094615	1.90349661412883	0	0	0	0	0	0	0	0	0	0	0	0.845481229586708	0	0	0	0	0.694089915762886	0	0	0	0	0	0	0	0	0
msp_0804	0	0.617198021575929	0	0	0	0	0	0	0	0	1.61716536522061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.353114661081947	0	0	2.94400493644046	0	0	0	0	0	0	0	0	0	0.64075837694026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56855620723308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.451193075668909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.764040627059893	0	0	0	0	0	0	0.0774918719520613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0324844796251155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26169821654422	0	0	0	0.411353592833016	0	0	2.51617984426158	0	0.70203866292991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9158200067941	0	0	0	0	0	0	0	0	0	0
msp_0806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00776044916804705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0208974813656268	0	0	0.0724340623159356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0288660178141094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0808	0	0.178253686232378	0	0	0	0	0	0	0	0	0.0720631756260263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162357420988557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49274690209656	0	0	0	0	0	0	0	0	0	9.01095537468028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.809944696882149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0235086352393556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181237561635265	0	0	0	0	0	0	0	1.23569157078149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854129283850224	0	0	0	0	0	0	0.492943139194835	0	2.30680233805941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0809	0	0	0	0	0	0	0	0	0	0	1.47249792349709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.334413949680883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.692343041389504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0810	0	0	0	0.245985122221664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283353849690577	0	0	0	0	0	0	0	0	0.0202836747763709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0811	0	1.35447608476391	0	0.701168552421984	0.0780437581594117	0	0	0	0	5.97110220231518	7.784814430298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.730994717953848	4.00315496946382	0	0.654893475241297	0.300939160021745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0207341107269294	0	0.219876615532406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0470192455826599	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18708059474578	0	0	0	0	0.447535732897801	0	0	0.164061352930665	0.729844059123454	0	0	0	0	0.0163764343069628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.79379209444177	0	0	0	0	0	0	0	0	0.113912932976235	0	0	0	0	0.62734393996922	0.0613784086316228	0	0	0	0	0	0	0	0	0.0303727681433398	0	0	0	0.0189291908083702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30813438126475	0	0	0	0	0	0	6.28100154692248	0.0827949197548697	0	0	0.189086905258302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0814	0	0	0	0	0	0	0	0	0	0	0	0	0.106153940041116	0	0	0	0.0108772667547806	0	0	0.00956598040961142	0	0	0.0123534442034641	0	0	0	0	0	0.27158925097735	0.0316192066231754	0	0.021639255580191	0	0	0.0459397510381221	0	0	0	0	0	0	0	0	0.0169750899303751	0	0	0.0138556879372401	0.0656018866855365	0	0.0318502446654979	0	0	0	0	0.0141513874333807	0	0	0.0984232334123171	0	0	0.0733923231069803	0.0307031889706293	0	0	0.0336473187243646	0.0252911833498952	0.05034618570233	0	0	0	0	0.0262449170074346	0	0	0	0.0585377390841728	0	0	0	0	0	0.0262371492794395	0	0.0106880114077225	0	0	0.0280808496690095	0	0.0142000383366799	0	0	0.110344211553114	0	0	0	0.0108067857500972	0	0	0	0	0.155161339678363	0.022121848113237	0	0.0477671274897473	0	0.0139756709765173	0	0	0	0	0	0.0231080545458009	0	0.0122622913664952	0	0	0	0	0	0	0	0.0346440473663047	0	0	0	0	0	0	0	0	0	0	0	0	0.0265714292409571	0.0610626408662324	0	0.129025840965013	0	0	0	0	0.0190329504322084	0	0	0	0	0	0	0.130175881573376	0	0	0.0620156763585389	0	0	0	0.0124626049432773	0.029374461582106	0	0	0	0	0	0	0.0130247613602508	0	0	0.0342229231548165	0	0	0.266031296509893	0	0	0.011686781972785	0	0	0	0.027118523578547	0.0237611623241441	0	0	0	0	0	0.0608472039556521	0	0	0	0	0	0	0.143809386737014	0	0	0	0	0	0.0652615764455568	0	0.0179327385746149	0	0	0	0	0	0	0	0	0.172204475587177	0	0.0365417963738673	0	0.0324593862285291	0	0	0	0	0	0	0	0.0585532955062678	0.021535727356647	0.0397286841079932	0	0	0	0	0	0	0.014303881545821	0	0.16029329571632	0.075755515959488	0	0.0121390662998155	0	0.018945741575964	0	0	0	0	0.0423012260074389	0	0
msp_0815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386479590921682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.389607477235992	0.697139505701733	0	0	0	0.623436380414649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.738102396351175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.541387950433813
