id_mgs	SRS1992690	SRS1992691	SRS1992694	SRS1992695	SRS1992696	SRS1992697	SRS1992698	SRS1992699	SRS1992700	SRS1992701	SRS1992702	SRS1992703	SRS1992704	SRS1992705	SRS1992706	SRS1992707	SRS1992709	SRS1992711	SRS1992712	SRS1992713	SRS1992714	SRS1992715	SRS1992716	SRS1992717	SRS1992718	SRS1992720	SRS1992722	SRS1992724	SRS1992725	SRS1992726	SRS1992727	SRS1992728	SRS1992729	SRS1992730	SRS1992731	SRS1992732	SRS1992733	SRS1992736	SRS1992737	SRS1992738	SRS1992739	SRS1992740	SRS1992742	SRS1992744	SRS1992745	SRS1992748	SRS1992749	SRS1992750	SRS1992751	SRS1992752	SRS1992753	SRS1992754	SRS1992755	SRS1992756	SRS1992759	SRS1992760	SRS1992761	SRS1992762	SRS1992763	SRS1992765	SRS1992766	SRS1992767	SRS1992768	SRS1992769	SRS1992770	SRS1992771	SRS1992772	SRS1992773	SRS1992774	SRS1992775	SRS1992776	SRS1992777	SRS1992779	SRS1992781	SRS1992782	SRS1992783	SRS1992784	SRS1992785	SRS1992786	SRS1992787	SRS1992788	SRS1992791	SRS1992792	SRS1992793	SRS1992795	SRS1992796	SRS1992797	SRS1992798	SRS1992799	SRS1992800	SRS1992801	SRS1992803	SRS1992804	SRS1992805	SRS1992806	SRS1992807	SRS1992808	SRS1992809	SRS1992810	SRS1992811	SRS1992812	SRS1992814	SRS1992815	SRS1992816	SRS1992817	SRS1992818	SRS1992819	SRS1992820	SRS1992821	SRS1992822	SRS1992823	SRS1992824	SRS1992825	SRS1992826	SRS1992828	SRS1992829	SRS1992830	SRS1992831	SRS1992832	SRS1992833	SRS1992834	SRS1992835	SRS1992836	SRS1992837	SRS1992838	SRS1992839	SRS1992840	SRS1992843	SRS1992844	SRS1992845	SRS1992846	SRS1992847	SRS1992848	SRS1992849	SRS1992850	SRS1992851	SRS1992853	SRS1992854	SRS1992855	SRS1992856	SRS1992857	SRS1992858	SRS1992859	SRS1992860	SRS1992861	SRS1992862	SRS1992863	SRS1992864	SRS1992865	SRS1992868	SRS1992869	SRS1992870	SRS1992871	SRS1992872	SRS1992873	SRS1992874	SRS1992875	SRS1992877	SRS1992878	SRS1992879	SRS1992880	SRS1992881	SRS1992882	SRS1992883	SRS1992884	SRS1992885	SRS1992886	SRS1992887	SRS1992888	SRS1992890	SRS1992892	SRS1992893	SRS1992894	SRS1992895	SRS1992896	SRS1992897	SRS1992898	SRS1992899	SRS1992900	SRS1992901	SRS1992902	SRS1992903
"msp_0133"	0	0	0	0	0	9.27481938492671e-9	0	0	0	0	0	0	0	0	0	4.73192359216939e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.82441554258635e-8	0	0	0	0	4.2444632887157306e-9	0	0	0	0	0	0	0	0	6.43827212475578e-8	0	0	0	0	0	1.94402594603928e-8	0	0	0	0	0	0	0	0	0	1.22471681069027e-6	1.12225521607753e-6	0	7.17302905975641e-8	0	0	0	0	0	0	0	0	2.69174982370499e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48440501848268e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.97790921651949e-8	0	0	0	1.10194490630151e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76443680626449e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0134"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.809837573779631e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01323210589412e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0136"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38874120216259e-6	0	0	4.89337902092041e-6	0	0	0	0	0	0	0	3.59521857352459e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0137"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90780556349702e-6	0	0	0	2.5771634903285403e-9	0	0	7.894201990598931e-9
"msp_0138"	0	0	0	0	0	0	0	1.97468331298815e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29004933818944e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.54238617790864e-9	1.28986022419944e-6	0	0	0	0	0	0	0	0	0	0	0	6.48871200286616e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.06266312528286e-7	0	5.88968699097143e-8	0	0	0	0	0	8.45436604116006e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.19540448379673e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21129099853449e-8	0	0	0	0	0	0	0	2.77163916215216e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0139"	0	0	1.6621651602874e-7	0	0	0	0	1.55467671539189e-7	0	0	0	0	0	0	0	1.04428704742568e-7	0	0	0	0	0	0	0	0	0	0	2.10904903243432e-8	0	0	0	0	0	0	0	0	0	1.04512235955166e-7	0	0	0	0	0	0	0	0	0	1.0375536578574e-6	0	0	5.628566703635671e-9	1.06751794034469e-7	0	0	0	8.42831669405543e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29944973294461e-9	0	4.81178633151361e-9	0	0	0	0	0	2.91248764236504e-7	0	0	0	0	0	1.64084119901202e-7	0	0	0	0	9.63181448321076e-6	2.84824244291401e-8	0	5.97946809868273e-7	0	0	0	0	0	0	1.99447545236817e-7	0	0	0	0	0	0	0	0	2.1023131788199e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3945859330785e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03570868632484e-7	0	0	0	0	6.18707336048316e-6	0	0	0	0	1.46306252140487e-8	0	1.16570384626753e-6	0	0	0	0	0
"msp_0140"	0	0	0	0	0	0	0	0	5.54700219083901e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26459303073772e-6	0	0	0	0	0	1.50852724664375e-7	0	7.83896035309953e-6	0	3.1062353819691e-7	0	0	0	0	0	5.05878465695661e-8	0	0	0	1.60143603460076e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.56852320838692e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39536117403098e-8	0	8.071835364648941e-9	0	0	7.8893844527817e-9
"msp_0141"	0	0	4.18469226048884e-8	0	0	9.5718809781029e-9	0	7.64175291086838e-8	0	0	0	0	0	0	0	0	0	1.30913652224584e-8	0	0	0	4.96052813583935e-8	0	0	0	0	2.59374634019163e-8	0	0	0	0	0	0	0	0	0	1.2069715828795e-8	0	0	0	0	8.36157418635622e-9	3.03435660338248e-8	0	0	0	2.83138608135502e-8	0	0	3.76362869559496e-9	2.30787960102603e-7	0	0	0	2.33240870691547e-8	0	9.26338824499875e-8	4.15519579132125e-7	0	0	0	0	0	0	0	0	5.58201259205455e-6	5.1184677121228e-6	0	2.44608363807639e-7	0	0	3.25411798999559e-7	0	0	0	0	0	1.06764294249635e-7	0	3.59127512199662e-7	0	0	0	3.69527019986429e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75904956830415e-8	0	0	0	0	4.48980174300668e-7	0	0	0	0	0	0	0	0	0	1.08122848025065e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7178539797242804e-9	0	1.55834289956613e-7	0	0	0	0	9.825442967061e-9	0	0	0	0	0	0	0	8.19224875310294e-8	3.57435764985149e-8	0	0	0	0	4.69384000389738e-8	0	0	0	0	3.23944562640717e-7	0	6.89561920773475e-9	0	0	0	0	0
"msp_0142"	0	0	1.92472139106596e-8	0	0	0	0	7.90875206138175e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.061618694284591e-9	0	0	0	0	0	0	0	0	0	3.50297702901111e-8	0	0	0	0	6.4991542042497905e-9	0	0	0	0	9.16820100107317e-9	0	0	0	0	0	0	0	0	0	0	0	0	4.4131892810496e-9	0	0	0	0	0	0	0	3.2519171756506e-7	0	9.71562547351651e-8	0	0	2.5251296844937803e-07	0	0	0	0	0	0	0	1.88911331417619e-7	0	0	0	4.08644192239951e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.470855465208811e-9	0	0	0	0	0	0	1.45179085848321e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4958981475453905e-9	0	2.6636139280698e-8	0	4.252661246513351e-9	0	0	0	0	0	2.47772424173667e-8	0	0	0	0	0	7.493954988409351e-9	0	0	0	0	4.28993055207029e-7	0	0	0	0	0	0	0
"msp_0143"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20560186248666e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00596328839944e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0144"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.11980488771193e-7	0	0	0	1.51486713209359e-7	0	0	0	0	0	0	0	0	0	0	0	0	4.69988947279885e-8	0	4.37317365852008e-6	0	0	0	0	3.4409261632858702e-9	1.50084601916716e-6	0	0	0	1.01582285921825e-7	0	0	0	0	0	0	0	2.7487675340279e-7	0	0	5.95495570631554e-7	0	5.42958734747434e-6	0	0	0	0	0	0	3.41690150679391e-7	5.33411185931338e-7	0	1.71179270764804e-6	0	0	2.86872459476409e-6	0	0	0	0	0	0	0	2.08756405949118e-6	0	0	0	1.00200198177464e-6	0	0	0	5.32569657428554e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14464131843718e-8	0	0	7.61348473671942e-6	0	1.17681431231398e-6	0	0	1.09804829954098e-7	0	0	0	0	0	1.34484755492591e-7	0	0	0	0	0	1.21099151780628e-7	0	3.16317933139549e-7	0	0	0	7.68582628387669e-8	0	1.7359428294918101e-9	0	0	0	0	0	0	0	0	1.1989258360009e-7	0	0	0	0	0	0	0	0	0	0	0	0	1.35694568003916e-8	0	0	0	0	0	0	0	2.37778971431984e-7	0	0	0	0	0	0	0	0	0	0	3.35216994953372e-7	0	0	0	0	0	0	0
"msp_0145"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79002747231767e-6	0	0	0	0	0	0	0	0	0	0	2.95411733054828e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.18922859452236e-7	0	0	0	9.33643422719486e-7	0	0	7.6103600618786e-9	0	0	0	0	0	0	0	0	0	4.29044256017029e-7	0	0	0	0	0	0	0	0	0	3.57178756603574e-7	0	0	4.11862892752403e-7	0	0	0	0	0	7.82330518274649e-8	0	4.27247838500562e-7	0	0	0	2.64981820833366e-6	0	0	0	0	1.831423246168e-6	1.12017220627752e-6	0	1.19659940406265e-6	0	0	0	0	0	0	1.70053639010995e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52199341914319e-8	0	0	0	0	0	0	0	8.54229648472446e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41227018930888e-8	0	0	0	0	1.55685199390442e-8	0	0	0	0	0	0	0
"msp_0146c"	0	0	0	2.53500060706786e-8	0	0	0	3.48194585151679e-8	0	0	0	0	0	0	4.08315689543075e-7	0	0	0	0	0	0	2.1135003490423e-8	2.13255337658565e-7	0	0	0	0	1.2003269916575e-7	0	1.54764696577617e-7	0	0	0	0	0	0	0	0	0	6.5168444676716e-8	0	0	0	0	0	0	0	0	2.82169038712892e-8	0	9.17917501213265e-8	0	0	0	0	2.48604684061114e-8	0	5.68801908751884e-6	4.97722574034582e-7	0	0	9.30817837463265e-8	0	0	0	0	2.28611089237335e-7	0	0	2.44849618395501e-7	0	0	0	3.59184267375795e-8	0	0	0	0	0	0	0	1.2760883392332e-7	0	0	0	0	0	0	7.17985974485412e-8	0	0	8.7934860715467195e-07	0	0	0	0	0	0	0	0	0	4.29467194211462e-8	0	0	0	0	0	1.7969758740815e-7	0	0	1.52856459039347e-7	0	0	0	2.11456837803972e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3967102300904e-7	0	0	0	0	0	0	0	2.7518564274265e-8	0	0	0	0	0	2.34226818728098e-7	0	0	0	0	0	0	1.52083793288109e-7	0	0	0	0	0	6.52460879618225e-9	0	0	3.56855650958225e-7	0	0	0	0	4.84795937215873e-8	8.04521306344514e-9	1.98672916485229e-7	0	0	0	0	0	0	0	0	1.87542375863039e-8	1.57532512278002e-7	0	0	0	0	5.28208461912929e-8	0
"msp_0147"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32149784000139e-8	0	0	0	0	0	0	0	0	0	0	0	4.21894596808115e-7	2.38671990446827e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70386664790104e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0148c"	4.90793020408188e-7	0	6.380542166770561e-9	9.31901012773648e-5	0	2.49313998851093e-7	0	3.56751663291303e-8	2.81891596881767e-7	0	0	0	9.06413763429238e-9	0	9.01772806761754e-5	1.35987955354265e-7	5.47484405421564e-6	0	0	5.97220720653876e-7	9.42564992371776e-6	9.66461978272581e-8	6.63913911996547e-5	3.73718725326565e-8	1.73979572451289e-8	0	0	1.386915373652e-4	3.5826213694066e-7	9.92363084420645e-5	1.02274607415803e-8	1.86857456299388e-7	2.34440102005306e-8	3.05177674367853e-8	3.73357698823942e-8	2.73603015109751e-7	0	1.89589640053571e-7	1.05840790563491e-5	1.2813621549824e-4	0	2.67124433667778e-7	9.79279386303096e-9	3.8653583768743e-7	2.07267706376667e-7	6.64105132047552e-5	1.0552107628259299e-08	1.0240516241751e-6	8.23961083706447e-5	2.09879958284755e-8	1.48351258402508e-6	3.21343400410397e-5	2.49041745301039e-8	4.1069293213949105e-9	0	1.6679452254034e-4	2.87952969022705e-7	4.8134717769737e-5	4.57439074418941e-5	0	1.25673485632299e-6	4.227403277356e-5	5.10380333904981e-7	2.65735180983664e-5	1.44043506301189e-6	1.15309577430217e-6	0	0	6.16083636179862e-6	2.3826926066304e-5	7.69178762376539e-6	8.94533586276233e-8	6.21973392571492e-8	4.68718871265288e-5	4.43555469473739e-5	1.10558257696085e-6	4.8535167999413e-8	4.11203960705879e-5	0	4.5656849558252e-9	1.72604619065668e-5	8.78996540721663e-5	2.91586091977246e-7	9.44784799185774e-8	0	4.83336420464561e-5	5.37008849219834e-7	4.51519929007218e-6	1.77553931722229e-5	2.57649425756767e-8	4.01138207138511e-8	3.15628684008482e-6	1.70858207495483e-8	5.54482020757088e-7	1.57074810374929e-8	1.65214498879941e-5	0	0	9.8658853564566e-8	0	1.50752105023294e-6	1.03017706668036e-5	1.06696387035327e-8	5.56421461221545e-6	3.1610814156004e-8	2.01125915772754e-7	7.83719804753429e-5	9.13366406528258e-5	0	3.00348444693698e-5	2.98780964448814e-5	3.39860936924715e-8	1.97030352878352e-6	0	9.95198688258216e-6	3.85362183706866e-6	1.1695422408642e-7	5.60857943973317e-8	2.54084120799475e-8	3.26605285445029e-8	0	3.40569250295825e-5	1.87327261553011e-6	0	3.34432374688593e-6	3.480687634284e-6	1.56335665183093e-8	0	7.76021770980745e-5	3.36436327361748e-7	0	5.56693868506277e-8	2.98580894749667e-7	1.84931267236851e-8	6.25261885354301e-5	1.50235223473489e-5	1.1550621377828e-4	1.32456873450556e-7	1.16831204802254e-7	4.92198874604444e-7	6.43281144347986e-7	7.59374247061706e-5	5.99812874827731e-5	1.70688455472348e-6	1.34782006468523e-5	0	0	0	3.78544868019129e-8	1.1646241381535e-4	8.95854981693121e-7	1.82576180160045e-8	3.91524832795116e-8	0	2.17326526209904e-7	1.3411680503732e-8	1.96581764057193e-6	7.9059771782628e-9	2.02744195103537e-5	4.08198425377769e-7	8.77677230538483e-9	7.70861484337107e-9	1.6041582218417e-7	6.48840706825509e-6	2.02395853971286e-8	1.185709383757e-4	0	4.84521655362137e-7	0	2.43955035706023e-8	0	0	0	0	0	5.47282960389732e-5	0	0	0	0	5.36696426160173e-5	0
"msp_0151"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72955338466186e-7	0	0	0	0	0	0	0	0	0	1.1547037795908e-7	0	0	0	0	0	0	0	0	0	3.28339730448728e-7	0	0	0	0	0	0	0	0	0	0	0	0	5.58852644839893e-7	0	0	0	0	0	0	0	0	0	0	0	0	2.7164527809876103e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23384768109288e-6	0	0	5.2473688333245805e-9	0	0	0	0	0	0	2.33654390696583e-7	0	0	0	0	0	0	0	0	2.06828135373899e-6	0	6.16837112202332e-7	0	0	1.36033641261449e-7	0	0	0	0	0	2.19450431639689e-7	9.35119455093842e-8	0	0	0	0	8.65155245386469e-8	0	7.64207155357413e-8	0	0	0	1.0292758890491e-6	0	1.04692257278697e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.59828873179091e-8	3.24016787712136e-7	0	0	0	0	8.17000255288639e-9	0	0	0	0	3.51163484004343e-8	0	0	0	0	0	0	0
"msp_0152"	0	0	9.654404146925251e-9	0	0	1.17971548029545e-8	0	3.08474803901769e-8	0	0	0	0	0	0	0	1.34792774327065e-7	0	0	0	0	0	0	0	0	0	0	4.77500594678669e-9	0	0	0	0	0	0	0	0	0	2.82265094108247e-8	0	0	0	0	3.4599362254293704e-9	0	0	0	0	7.497590825707171e-9	0	0	0	8.89190123485156e-8	0	0	0	0	0	0	0	0	3.15493903159858e-8	0	0	0	0	0	0	1.04919573747081e-6	1.14327224933103e-6	0	1.84890777857315e-7	0	0	3.58537911249807e-7	0	0	0	0	0	6.2750993420690404e-9	0	2.22846159447295e-7	0	0	0	2.65533523062854e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91141208367598e-8	0	0	0	0	0	7.52139005033122e-9	0	0	0	0	0	0	0	9.80365354140979e-8	0	0	0	0	0	6.95839044675155e-8	0	0	0	0	0	3.09855484816263e-8	0	0	0	0	0	2.5934977223768e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9013994602967e-9	0	0	0	0	0	0	1.99959286478683e-8	0	0	0	0	0	0	0	3.46275038236806e-8	1.2461161507061e-8	0	0	0	0	2.58180622943293e-8	0	0	0	0	2.16276973384792e-7	0	6.38985259423888e-9	0	0	0	0	0
"msp_0153"	0	0	4.806061883933381e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88114889325201e-8	0	1.81283333302378e-6	1.64156483646817e-5	4.77701594774829e-8	0	0	0	0	5.06372178408631e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53534432710385e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49195907634275e-7	1.84696884602647e-6	0	0	0	0	6.68587098526626e-8	0	0	0	0	0	0	9.60390662363801e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0154"	0	0	8.50026377683648e-8	0	0	1.43700018494406e-8	0	1.98833948813126e-7	0	0	0	0	0	0	0	9.97393777768292e-8	0	6.29406810270525e-8	0	0	0	1.55822713823538e-8	0	0	0	0	1.31298627897521e-8	0	0	0	0	0	0	0	0	0	1.23943438875631e-6	0	0	0	0	1.75496814202388e-8	3.65524613983355e-7	0	0	0	2.36601900903743e-7	0	0	5.9877316696073305e-9	2.2260425781151e-7	0	0	0	1.95789358042306e-8	0	7.35906787542098e-8	0	0	9.3322151921139e-8	0	0	0	0	0	0	2.93699039626144e-6	2.53958670599887e-6	0	2.08052476886355e-7	0	0	3.09049175556859e-7	0	0	0	0	0	7.05969895116278e-8	0	1.83622177792271e-7	0	0	0	4.36954278803533e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05987729720599e-7	0	0	0	0	0	1.79583229932594e-8	0	0	2.65882381574137e-8	0	1.75367350178198e-7	0	0	4.1876817472422e-7	0	0	0	0	0	2.37873649905343e-7	3.85747513457152e-8	0	0	0	0	1.12522313208672e-7	0	3.82854217383463e-8	0	0	0	1.48072973006576e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.39611925983257e-9	0	2.21903300133926e-7	0	0	4.2268224810678e-9	0	3.11926568939531e-8	0	0	0	0	0	0	0	6.49850696650399e-8	2.99342937721875e-8	0	0	0	0	3.21371549291408e-8	0	0	0	0	1.32836856326679e-6	0	5.5947525940632804e-9	0	0	0	0	5.56669979433781e-9
"msp_0157"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.27208173019194e-8	0	0	0	0	0	1.5421550065228e-8	0	0	0	3.29506154545049e-8	0	0	0	2.66682596635977e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0452467185987e-8	0	0	0	5.61702715636801e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02435663443099e-8	0	5.02166693481437e-8	0	2.56275766872625e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0158"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9978292265587e-8	0	0	0	2.11100364393282e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59219494865684e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.78117964774202e-7	0	0	0	0	0	3.95593495330651e-7	0	0	0	0	0	9.04816604196038e-8	0	4.6484965272528905e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0159"	0	0	1.10503562556158e-7	0	0	0	0	1.9204651124624e-7	0	0	0	0	0	0	0	4.54052213994691e-7	0	1.14420856932739e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.016004429087771e-9	0	0	0	0	0	2.99462197149165e-8	0	0	0	0	0	0	0	0	0	0	0	3.07280034665656e-8	0	0	0	0	3.39148207735151e-8	0	0	0	0	0	0	0	0	0	0	0	0	2.7224545571788e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69421071952456e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3619518676555205e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15161785929925e-8	0	0	0	0	0	0	0
