id_mgs	19D9	19D36	19D84	23D67	37D8_dup	37D16	37D39	39D19	39D34	39D38	39D44	39D45	39D55_dup	39D55	39D61	39D64	39D121	39D239	39D362	40D8	40D10	40D17	40D24	40D38	40D60	40D66	40D71	40D97	40D100	40D124	40D225	40D365	41D12	41D13	41D16	41D24	41D30	41D50	41D71	41D73	41D87	41D93	41D96	41D124	41D366	47D33	47D64	47D93	47D121	47D362	47M	57D8	57D14	57D17	57D19	57D20	57D39	57D45	57D48	57D51	57D61	57D72	57D122	57D244	57M	59D8	59D9	59D11	59D23	59D37_dup	59D37	59D38	59D43	59D44	59D52	59D256	59D382	NC2
"msp_0052"	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9929477508024804e-9	0	0	0	2.10208338217304e-7	9.13684272619275e-7	3.06745358353429e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18329692615687e-8	0	0	1.87826831355914e-7	3.81145945606844e-6	0	0	0	0	4.94158868391605e-8	2.29051105342085e-7	2.4191563436798e-8	0	0	0	0	0	0	0	0	0	0	3.20213458488795e-7	0	6.28859312475622e-8	0	0	0	0	0	0	0	0	0	0	9.42010463344738e-9	7.53739604344387e-7	0
"msp_0053"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63279427582357e-7	1.28148549228896e-7	0	0	0	0	1.9967412342257e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.55004530451616e-7	0
"msp_0054"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0055"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66849508731508e-8	0	0
"msp_0056"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.17184832868426e-7	0	0	0	0	0	0	0	0	0	0	0	0	3.24424512667928e-7	0	0	0	0	5.33741598719239e-8	4.04126916080882e-8	8.7829865841066e-9	0	0	0	0	0	0	0	0	0	0	7.2206292897893e-8	3.09275607968387e-8	3.18312209493474e-8	0	0	0	0	0	0	0	0	0	0	2.64995505092973e-7	3.83640741764352e-8	0
"msp_0057"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0452828905403e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6572553151184e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0058"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03616298054092e-7	0	1.14145686019402e-5	8.20449625483718e-7	1.51348805208458e-6	4.27693859600923e-9	0	0	0	2.6120243647001803e-9	0	0	0	0	0	0	3.62327758174785e-6	7.98232716251512e-7	0	0	5.322946008082321e-9	0	0	0	0	0	6.14179595504474e-8	0	0	1.72429836159413e-7	7.28635702807468e-6	0	0	0	0	5.79073816264749e-7	3.32686695256534e-7	2.28984339669762e-8	0	0	0	0	0	0	0	0	0	0	1.99757720517113e-6	2.7007943052595e-6	4.20623132056439e-8	0	0	0	0	0	0	0	0	0	0	5.44705538796584e-8	1.81250533487523e-6	0
"msp_0059"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28954528197076e-8	0	0	0	0	0	0	0	0	0	5.0064335732403e-8	4.84371245948927e-8	0	0	0	0	6.58783701474364e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0060"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0061"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0062"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38508381361467e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0063"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
