id_mgs	MQB_005	MQB_014	MQB_023	MQB_032	MQB_041	MQB_059	MQB_068	MQB_086	MQB_095	MQB_005_l2	MQB_014_l3	MQB_023_l2	MQB_032_l2	MQB_059_l2	MQB_068_l2	MQB_086_l2	MQB_095_l2
"msp_0272"	0.007716219376855303	0	0	0	0.005573207848832974	1.5401435094668072e-5	0	0	0	0.007516201612010086	0	6.437287898886031e-5	0	1.4820740561450994e-4	0	9.613359694124144e-5	0
"msp_0273"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0274"	0	0	0	0	0	0	0	0	0	0	9.367781251651806e-6	0	0	0	0	0	0
"msp_0275"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0276"	0	0	0	5.933518663553214e-5	0	0	0	0	0	0	0	0	7.347648345932482e-5	0	5.90171856072686e-6	6.3483201279755496e-6	0
"msp_0277"	0	0	0	0	0	0.006871331623158421	0	0	0	0	0	0	0	0.006745762514781845	8.001686749572708e-5	4.7207145662315865e-6	0
"msp_0278"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0279"	0	0	0	0	0.00013224176723951574	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0280"	0	0	0	0	5.304884911720275e-4	0.001212587036946579	0	0	0.010273658877416682	0	0	1.022972696365701e-5	0	0.0013591868244630882	1.5741782380592113e-5	0	0.010443342764437662
"msp_0281"	0	0	0	0	0	0.004056834373638064	0	0	0	0	0	0	0	0.004020537335987385	4.695830853013461e-5	0	0
"msp_0282"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0285"	0	0	0	0.013305406209010466	0	0	0	0.002968791060593454	0	0	3.938938857079816e-5	0	0.011731479568353275	0	0	0.0028444108713001873	0
"msp_0286"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0287"	9.61140613224541e-5	0.0011488677894954614	0.0014539735990946581	4.667926890195206e-4	3.8669079244913515e-4	1.3928543171304046e-4	0	2.352873060184399e-4	0	8.97135123971901e-5	0.0012288295651528556	0.001461471043934395	6.028001410524251e-4	1.040574832056362e-4	0	2.863927477231217e-4	0
"msp_0288"	0	0	0	0	0	8.537885687585188e-4	0	0	0	0	0	0	0	8.271873252117686e-4	9.809033850514875e-6	0	0
"msp_0289"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0290"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0291"	7.467339657695032e-4	0.009136298320802549	0	0.0034423605271833883	0.0014730052806424538	0.0012500928446237563	0.0023032165436679066	0	9.195671192857819e-4	7.413547856719743e-4	0.009246469857951372	1.6756119939251856e-5	0.003010314794198303	0.0014577864776913682	0.0024617945693633974	1.5605950148676846e-5	0.001073333616315977
"msp_0292"	0	0	0	0	0	0	0	0	1.9318748687228694e-4	0	0	0	0	0	0	0	1.5291972013396535e-4
"msp_0293"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0294"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0295"	2.2407153133075563e-4	0	0	0	0	0	1.5182143302970545e-4	0	0	1.881597953056941e-4	0	0	0	8.993091031551109e-6	2.019483454391997e-4	0	1.9562277552104133e-5
"msp_0296"	0.0026939571648249556	0	0	6.146009662237063e-4	0.0024812973737229427	3.095855052424234e-4	4.632259895399149e-4	2.849484088321439e-4	3.196504477547115e-5	0.002678197852219605	1.151490201189282e-5	3.3268849749602586e-5	5.766987698799209e-4	3.711210876502942e-4	4.645030349385266e-4	2.78681971456187e-4	7.929777004123815e-5
"msp_0297"	3.4102498223098526e-5	0	0	0	2.454372298097305e-5	0	1.5742099921612118e-5	0	0	3.759970500186257e-5	0	0	0	0	2.1644452260714608e-5	0	0
"msp_0298"	0	0	0	0	0.004384287725295609	7.706138120695164e-4	1.7488154626183565e-4	0	0	9.559745936267686e-6	0	6.1404239073922e-5	0	7.520453937437598e-4	1.762681282147109e-4	0	1.6398428918512887e-5
"msp_0299"	0	0	0	2.8972383702650386e-4	2.367195595824533e-5	3.153450375387221e-5	7.543309761767618e-4	0.0032118666817382664	8.201153985759257e-4	0	0	0	2.493796309833328e-4	2.605488872355828e-5	7.164969486761256e-4	0.0030942268807643515	7.732364836627439e-4
"msp_0300"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0301"	0.020538051167765935	0.0049365044148225075	0.04153453248403063	0.005238830932895395	9.100589291696677e-4	0.003202764825367349	0.01146177658642135	0.00257617755967545	0.007208039631271286	0.021225504678950027	0.0049678064742804924	0.04307110006592119	0.009219177205719895	0.0036670887455738568	0.012568370166639786	0.0029949060547661477	0.008322826237027695
"msp_0302"	0.022599134913396848	0	0	0	0	0.0031986805633418135	0.0034852846703145373	0	0	0.02287097243569934	0	0	0	0.00375223176986514	0.0035400997759066203	3.0228109155880416e-4	4.5605911733530914e-4
"msp_0303"	2.9734469046204117e-4	0	0	2.0832883709382224e-4	5.1891770941141765e-5	0	5.159376414003467e-5	1.5793686547953897e-5	0	3.584217746449398e-4	0	0	1.900017724430444e-4	3.498970886510928e-5	5.16682616381441e-5	2.24712151277975e-5	0
"msp_0304"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0305"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0306"	0	0	0	0.0019389965610139943	0.004116011467985258	0.007417840686549346	0.0022499001678919803	7.052395243406251e-4	0	1.089700975856933e-5	7.988097176607827e-6	7.861088553996648e-5	0.0019668531769906983	0.007680713782477587	0.0025711255656398414	7.38326668270254e-4	2.802039319241469e-4
"msp_0307"	0.0010701425898533134	0.0025227932871621736	0.008375760611362821	0.004053373957880905	0.0014203423436113377	0.001867195580085683	0.005523275024990092	0.008255069705507274	0.007189633541362722	0.001060289775245497	0.0025744591101967904	0.00803350602755505	0.0044230608883643555	0.0018081714328841757	0.00516556731820931	0.007698233856051801	0.00652960087379023
"msp_0308"	0	0	9.640578302081017e-5	6.610821059858055e-5	0	0	0	2.153841998550175e-4	0	0	0	9.079441272180604e-5	5.865449121760502e-5	0	0	2.3012776643914335e-4	0
"msp_0309"	0	0	0	0	0	0	0	0	0	0	0	0	0	5.969266498174048e-6	0	0	0
"msp_0310"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0311"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0312"	1.4516675302726183e-5	0	0	0.016829983470746757	0.007403689257540918	0.0052685513869735814	0.016335803763406008	2.3895039424916315e-5	0	1.1649394486576331e-5	4.1517609164280104e-5	1.0824060361902711e-4	0.016062442794331742	0.005310923346834531	0.018317137629144067	4.144072053952412e-5	0.0020798161037640203
"msp_0313"	7.810189904203696e-5	0	0	0.0012860108552075079	1.6076038749463615e-4	0	0	1.1285805949014385e-4	0	7.671672516953724e-5	0	4.100531278275843e-5	0.0011893442478996912	0	0	8.013696009861028e-5	0
"msp_0314"	7.362755060368568e-5	0	0	6.139984254097976e-4	1.1618263461768909e-5	1.7516006623595552e-5	0	0	0	6.85117245930953e-5	0	0	6.189510448369312e-4	1.6349631562089517e-5	9.549192565673688e-6	0	0
"msp_0315"	3.3746375726041654e-5	0	0	0	1.7106226639092657e-5	0	1.4654630005631201e-5	0	0	5.856300063550376e-5	0	0	0	0	2.347091045499737e-5	0	0
"msp_0316"	6.906523381244299e-5	0	0	0	0	0	0	0	0	4.778691535797418e-5	0	0	0	0	0	0	0
"msp_0317"	1.9852118658303156e-5	0	0	9.71856598416198e-5	0	0	0	0	0	2.5763635465774603e-5	0	0	9.97235254785579e-5	0	0	0	0
"msp_0318"	5.851279604603383e-5	0	0	1.5010043528850851e-4	1.511290474969158e-4	3.0539359317574006e-5	4.7564232042375177e-5	0	0	5.538061127931903e-5	0	0	1.3514872458159394e-4	1.6895680564557858e-5	5.863776836032651e-5	0	0
"msp_0319"	0	0	0	0	2.705612649436627e-5	0.007131588856136569	0	0	0	0	0	0	0	0.007372486076294687	1.0038863547191549e-4	0	0
"msp_0320"	0	0.007038013530543512	0	0	0	0.010320172013681218	0	0	0	0	0.006955950881227517	0	0	0.009513303398235631	1.3017754176856676e-4	6.654245714138773e-6	0
"msp_0321"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0322"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0323"	0	0	0	0	1.8564264508718308e-5	6.038591737168715e-5	0	0	0	0	0	0	0	8.237572264478992e-5	0	0	0
"msp_0324"	5.44880556722234e-4	0	0	0	0.005345150452728837	0	4.156974702125266e-5	1.7570373031525313e-4	0	5.973215606932062e-4	0	7.224800590213755e-5	0	1.2522137342050264e-5	4.9169882626819386e-5	2.1661782005925935e-4	0
"msp_0325"	0.009743277000892423	0	0	0	0	2.1142800990996502e-4	0	0	0.010566247115271273	0.009502212374818525	0	0	5.46023420080222e-6	3.849141054234456e-4	0	1.3246127075632408e-4	0.009353036529103983
"msp_0326"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0327"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0328"	0	0	0	0	9.145872053001708e-4	0	0	0	0	0	0	1.1637250594635556e-5	0	0	0	0	0
"msp_0329"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0330"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0331"	0.0013830824681420623	0.003862606085653752	0.001206328406309234	5.580145188868651e-4	2.2987810230573795e-4	3.3898698917683245e-4	3.145426640154171e-4	0.0015893610852165702	0.002789710506407397	0.0015412247407908903	0.004142762715022118	0.0012466281021907923	6.630627626819977e-4	3.4709706420017636e-4	3.6718730082657556e-4	0.001667503920655521	0.002556649574372875
"msp_0332"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0333"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0334"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0335"	0	0	0	0.001057834567794215	0	0	0	0	9.033682370514589e-4	0	0	0	9.843597807313665e-4	0	0	0	8.257587870942244e-4
"msp_0336"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0337"	9.394218722198221e-5	0	0	0	4.002095621536701e-4	0	3.0143735945575167e-4	5.0974721887354415e-5	0	6.670500715401308e-5	3.0506046270074204e-5	0	9.89070674005475e-6	0	2.7938677092797327e-4	3.8109827280915495e-5	4.720017947224202e-5
"msp_0338"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0339"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0340"	6.435948536449093e-5	0	7.808890411042824e-4	3.026944256474784e-4	4.724636506686812e-5	1.0901293594284998e-4	4.157234956728408e-5	1.7504976465346613e-4	0	5.968888223455798e-5	0	8.62982989991195e-4	3.737198838872194e-4	7.95512176325313e-5	7.04998158897285e-5	2.115150434459025e-4	0
"msp_0341"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0342"	0	0	0	0	0	0	0	1.6910701901512977e-4	0	0	3.225737742797661e-5	0	0	0	0	2.1611660225873212e-4	0
"msp_0343"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0344"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0345"	3.444788654754674e-5	0	0.021352077124737273	0	0.011934689702912829	0	0	0.012223583162644555	0	2.5006887980584443e-5	0	0.022558893235824908	0.0022320908381896747	0	1.585585097300617e-5	0.013363740300596776	0
"msp_0346"	0.0037452589593109497	0.008392407133466614	0.002064533196282582	0.0019255178212453036	0.0018814584393336304	0.0013329694211169398	0.001372257962581486	0.006106901596506944	0.004320053775882115	0.003746692991673356	0.008231054936699799	0.0020502869510745213	0.001977967151893465	0.0013094892215893574	0.001394888557856983	0.005826538047803668	0.00395135285245766
"msp_0347"	0	0	0	1.8475053374703902e-4	0	0	2.1973702079193892e-5	0	0	0	0	0	1.6719379070808212e-4	0	1.585474149955525e-5	0	0
"msp_0348"	0	0	0	0	0	0.00322945572465322	0	0	0	0	0	0	0	0.003206504538320881	4.6636569212914784e-5	0	0
"msp_0349"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0350"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0351"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0352"	0.011982655603766944	0	0.003368947503315887	0	0	7.928066575601115e-4	0.0018093079757042678	0	0	0.012393032673887751	0	0.0034396308490558317	3.917587181901709e-4	0.0012564183536673402	0.001951254094447481	1.5663171817799674e-4	2.511912286845336e-4
"msp_0353"	0	0	0	9.834083801866044e-5	0	0	0	0	0	0	0	0	1.0966719659190189e-4	0	8.68174543502312e-6	0	0
"msp_0354"	4.7865529518895206e-5	0	0	0	0	9.721875687673935e-4	0	0	0	6.772804196782863e-5	0	0	0	9.905817639676686e-4	1.385626558206307e-5	0	0
"msp_0355"	0	0	0	0.005413270532856877	0	0	0	0	0	0	8.75051930656991e-6	0	0.004863670534609402	0	0	0	0
"msp_0356"	5.31901563587721e-4	0	0.00250040958814321	0.0029090125831125243	0.0012140118403312905	2.1663747617697856e-4	9.393465058899886e-4	1.7585730853853193e-4	0	5.924629449465162e-4	6.681589280817941e-6	0.002894804254833614	0.0031304554054271817	2.6290063037738364e-4	0.0010708651559797914	2.030876335469684e-4	1.264561051243975e-4
"msp_0357"	0	0.0016807209324946504	0	0	0	0	0	0	0	0	0.0015923289139690205	0	0	0	0	0	0
"msp_0358"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0359"	0	0	0	0	0.0031886748977209955	0	0	0	0	0	0	3.9874871238782024e-5	0	0	0	0	0
"msp_0360"	3.819547759058841e-5	2.633054410436193e-4	2.5224740069371165e-4	0	0	0	0	0	2.3498811751634635e-5	3.512037013153033e-5	2.3728485607283733e-4	2.3696756802789022e-4	2.4303022977029632e-5	0	1.5897359027737506e-5	0	2.5184090249496717e-5
"msp_0361"	0	0	0	0	9.261366710956497e-5	5.7380906066340984e-5	2.1919651053744866e-5	0	0	0	0	0	0	5.288304420291533e-5	2.6153884229111072e-5	0	0
"msp_0362"	2.8333022612884877e-5	0	0	7.30229135882906e-5	7.227249986933394e-5	0	2.9220569711529747e-5	4.619460529481091e-5	0	3.0459819932882973e-5	0	0	8.108616732164535e-5	0	2.755298877011445e-5	4.143265080728352e-5	0
"msp_0363"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0364"	1.8061948005334632e-5	0	1.722626856434083e-4	2.30559777611752e-5	3.209364472825673e-5	1.7924837976847583e-5	1.3818084521456574e-5	0	3.3505866543954964e-5	2.6424967942420812e-5	0	1.7212571792091594e-4	4.608140236548434e-5	3.772287443255789e-5	2.206200850578383e-5	0	2.6846730157375615e-5
"msp_0365"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0366"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0367"	0	0	0	0	0	0.00242598452534596	0	0	0	0	0	0	0	0.0022956352630311644	3.021744869999789e-5	0	0
"msp_0368c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0369"	0	0	0	0	0	0.0043455083406949415	0	0	0	0	0	0	0	0.004421852677413075	6.488423721422183e-5	0	0
"msp_0370"	0	0	0	0	0	0	0	3.0950338134653983e-4	0	0	0	0	0	0	0	2.899541778166187e-4	0
"msp_0371"	0	0	0	0	0.002444676735498302	0	0	0	0	0	0	2.744043441705036e-5	0	0	0	0	0
"msp_0372"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0373"	1.2776825149835215e-4	0	0	1.3952216875681848e-5	0.0012130989078229788	5.84717606026467e-4	3.6905570491518344e-5	0	0	1.1970117744840265e-4	0	1.1427628816927938e-5	9.123597809377739e-6	5.406446689983456e-4	4.948469382242515e-5	0	0
"msp_0374"	8.959373181680104e-4	0.006544830125867147	0.01757206533710758	0.0012533993223993471	3.8022858887250635e-4	9.90967051777996e-4	2.1189816967083817e-4	0.0200842262399007	0.008482613721457663	9.776633924448658e-4	0.006909865944507917	0.01931238560037638	0.0032078623826789247	0.0010491195907925655	2.76691721241491e-4	0.02133474166819926	0.008367246097382135
"msp_0375"	0	0	0	0	0.0025242711916240953	0	0	0	0	0	0	3.57925641403936e-5	0	0	0	0	0
"msp_0376"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0377"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0378"	0.0012062490870376893	0.0033451451246764652	0.0021957720736377785	2.89810944583982e-4	6.52886154662179e-4	2.636354609610596e-5	6.008357927794179e-4	4.871200437576945e-5	3.488778714674129e-4	0.0013723698846345265	0.003588444627310546	0.002084129794214251	4.928055345418148e-4	5.1211146699846215e-5	6.096664710014562e-4	6.93776297745012e-5	3.702230049017257e-4
"msp_0379"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0380"	0.0017795503048984	3.4051894247244936e-4	2.7171780389253754e-4	6.579180600914985e-4	9.956990276882573e-4	7.522194644554402e-5	0.0013832951719009781	8.770016259104686e-4	1.9082019292950342e-4	0.001968194090332613	3.1421229795659453e-4	3.4865270241837414e-4	7.406407847646779e-4	8.611808818041566e-5	0.0013086228096779763	9.869300703285763e-4	3.299879561931049e-4
"msp_0381"	1.600803607000629e-5	0	0.001076318418482655	0	3.9518644578004526e-4	6.433006199390929e-4	3.534842185352159e-4	0	6.288609638689851e-5	2.1054182972615546e-5	0	0.0012056166180615046	1.2392166576107136e-4	6.80905961160821e-4	4.192527518844263e-4	0	1.0924468332178009e-4
"msp_0382"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0383"	2.9417317350634384e-5	0	0	0	0.014759558440902853	0.02119280944911757	0	0	0	2.0273335191271675e-5	0	1.9311195430719413e-4	0	0.020280077341297314	3.398065762317496e-4	0	0
"msp_0384"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0385"	0	0	7.087522019183323e-5	0	0	0	0	5.882230646459277e-4	0	0	0	8.272833519711004e-5	1.244648241364655e-5	0	0	5.983852729207032e-4	0
"msp_0386"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0387"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0388"	0.008291120643814633	0.001682651651858739	0.008963936977662741	0.009177921460519609	0.0036221468953493816	0.002863029008373321	0.005789384677588129	0.02890502006723719	0.007607094004891014	0.008372586604942679	0.0016598771706776338	0.009593519299431572	0.009547599475231715	0.0031387279823414395	0.0064367059881417195	0.031072592426698523	0.008143936705563097
"msp_0389"	0.00902848801469444	0.003360992596805745	0.0091644726490905	0.002259938300955367	0.0013803791083552026	0.0023864441108832728	0.006054660354387593	0.027622499036266204	0.011924735400880782	0.009001008423646054	0.0032464717294959674	0.009383978776195064	0.0030880040742032565	0.0027436974110147585	0.006493958315002446	0.027901819688771232	0.011652449945914668
"msp_0390"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0391"	0	0.005616760828841789	0	4.4545138878557586e-4	0	5.358931075727785e-5	0	8.248811341324178e-4	5.999428571513123e-5	0	0.0054983214306608625	0	3.799943825204521e-4	5.867294910319475e-5	0	8.442613217475098e-4	4.4418905759043466e-5
"msp_0392"	0	0	0	0	0	0.003958349763061489	0	0	0	0	0	0	0	0.0038598895175875865	4.409631969384965e-5	0	0
"msp_0393"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0394"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0395"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0396"	6.751480279548659e-4	4.56190883310496e-4	0.006661951454098764	5.658200361671894e-4	1.0502879984109526e-4	0	0.0010533856368291857	0.0016491110567659407	4.767743997345859e-4	7.9805730413217e-4	5.242708366172657e-4	0.007550859070108525	0.0013058756031100144	1.6302157006734512e-5	0.0013672090354640318	0.0018046186213268643	5.875789386068708e-4
"msp_0397"	4.55638811140682e-4	0	0	3.0172936652410562e-5	0	1.4062094775281768e-5	2.771092432976203e-5	0	0	4.7627995640293013e-4	0	0	2.1802150593311136e-5	3.964381896623095e-5	3.72863689377079e-5	0	0
"msp_0398"	1.3231764360878057e-4	0	0	0	0.00958474846483881	0.00300017524225466	1.347521748365647e-4	0	0	1.6368712945710092e-4	0	1.1559529130432739e-4	0	0.002830580499808095	1.449096127754065e-4	0	1.3328723141273825e-5
"msp_0399"	0	0	0	0.014476164364285306	3.0492133627962274e-5	0	0.04016057130791371	0	0	0	3.4440165052768486e-5	0	0.013547522675470524	0	0.045446465136214795	1.655724475419805e-5	0.005208118547961147
"msp_0400"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0401"	0	0	0	0	0	0	0.002250411081852796	0	0	0	0	0	0	0	0.0021042060149753447	0	2.863682452516426e-4
"msp_0402"	0	1.2351332849188084e-4	0	0	0	0	0	0	0	0	1.3148898799078906e-4	0	0	0	0	0	0
"msp_0403"	0	3.1426795939160094e-5	5.108278372903171e-5	6.030979885857419e-5	0	0	0	0	0	0	4.041050033587869e-5	4.561928889372084e-5	8.938633483152641e-5	0	0	0	0
"msp_0404"	2.18204504178585e-4	0	0	0.03236290481178318	0.01895086194560254	0.002189692277731891	4.5343652578686775e-4	4.1115044808928605e-4	0	2.3793450272761881e-4	8.989851373633287e-5	2.74349062482739e-4	0.02941520458152272	0.0022160040894267973	5.279528212581681e-4	4.193584995465787e-4	5.106611752962461e-5
"msp_0405"	0	0	0	0.013739779325808756	0	0	0.011622582385151141	0	0	0	2.7555047247929723e-5	0	0.011876278996816111	0	0.011206108175654627	6.571942995328176e-6	0.0013169499146313275
"msp_0406"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0407"	0.002434295550457737	3.9084741933596764e-4	0	0.0028896350085238433	6.900988466966828e-5	8.39620995464087e-5	0	0	0	0.002593143546809675	4.1342030689351723e-4	0	0.0026506267725985395	1.355804812089359e-4	0	2.900950884013119e-5	0
"msp_0408"	0	0	0	2.2335466786092457e-5	0	0	0	0	0	0	0	0	2.2265324939343608e-5	0	0	0	0
"msp_0409"	0	0	0	0	0	0	3.281549195680783e-5	0	0	0	0	0	0	0	3.446866004348363e-5	0	0
"msp_0410"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0411"	0.011141021179636997	0	0	0	0	0	0	0	0	0.011613750735653095	0	0	0	2.1130918215233571e-4	0	1.457561298946433e-4	0
"msp_0412"	0.003343000105809708	0	0	0.004653793320804424	0	0.0018513097926901017	0	0	0	0.0032807206753704184	1.223613795495218e-5	0	0.004010144573227004	0.0017595753397551613	2.577405822459046e-5	3.5629238363922906e-5	0
"msp_0413"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0414"	1.673128364791068e-5	0	0	0	0.005556175679670009	0	0	0	0	1.4070191231657441e-5	0	7.827447813991738e-5	0	0	0	0	0
"msp_0415"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0416"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0417"	4.804506475425357e-5	0	0	0	0.02678069142175992	0	0	0	0	5.5525436512524885e-5	0	4.207729112709876e-4	0	0	0	0	0
"msp_0418"	0	0	0.003899521156032993	0	0	1.0223678836688739e-4	0	0	0	0	0	0.004093239644407365	4.049926405848699e-4	9.116166856525661e-5	0	0	0
"msp_0419"	0.00957651245111931	0	0	0.002771120813144612	0	0	0.0038779112709809486	0	0	0.01078970473187576	9.124423290513668e-6	0	0.0027919112035248842	2.1823133751198276e-4	0.004718641761287919	1.2664872401648214e-4	5.171889484006153e-4
"msp_0420"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0421"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0422"	2.356558781610051e-4	5.417760434077342e-5	1.1512752200436555e-4	3.64279424438357e-4	7.582677758410275e-4	1.9732043750469094e-4	2.4683166309773675e-4	4.7281072989708206e-4	1.332053175455852e-4	2.415957176715053e-4	6.789236136942277e-5	1.1623180636393978e-4	4.08731277924776e-4	2.2204513953872617e-4	2.3111307172825815e-4	4.6323963972515816e-4	1.5469173576226311e-4
